StudentID,Revenue_sum,InvoiceNo_nunique,avg_order_value,days_active,Quantity_sum,ClusterID,Recommendation,Recommendation_Details
STU0163,843.7813259176885,90,185.63966135474564,113,67,1,Intermediate Skill Development,"{""primary_focus"": ""Expand knowledge and apply skills"", ""suggested_courses"": [""Advanced Techniques"", ""Project-Based Learning""], ""engagement_strategy"": ""Bi-weekly reviews and peer collaboration"", ""resources"": ""Intermediate course package with community access"", ""timeline"": ""4-8 months""}"
STU0164,43.335689027042996,145,186.85722295168807,48,818,0,Foundational Learning Path,"{""primary_focus"": ""Build strong fundamentals"", ""suggested_courses"": [""Introduction to Core Concepts"", ""Basic Skills Workshop""], ""engagement_strategy"": ""Weekly check-ins and progress tracking"", ""resources"": ""Starter course bundle with mentor support"", ""timeline"": ""3-6 months""}"
STU0165,629.5870912945022,23,35.26624711287926,207,639,1,Intermediate Skill Development,"{""primary_focus"": ""Expand knowledge and apply skills"", ""suggested_courses"": [""Advanced Techniques"", ""Project-Based Learning""], ""engagement_strategy"": ""Bi-weekly reviews and peer collaboration"", ""resources"": ""Intermediate course package with community access"", ""timeline"": ""4-8 months""}"
STU0166,275.6608733304298,104,283.3833484195561,143,1444,2,Advanced Mastery Program,"{""primary_focus"": ""Achieve expertise and specialization"", ""suggested_courses"": [""Expert-Level Certification"", ""Specialization Track""], ""engagement_strategy"": ""Monthly mentorship and leadership opportunities"", ""resources"": ""Premium course suite with exclusive content"", ""timeline"": ""6-12 months""}"
STU0167,509.326996722818,144,276.52328179161105,76,1248,1,Intermediate Skill Development,"{""primary_focus"": ""Expand knowledge and apply skills"", ""suggested_courses"": [""Advanced Techniques"", ""Project-Based Learning""], ""engagement_strategy"": ""Bi-weekly reviews and peer collaboration"", ""resources"": ""Intermediate course package with community access"", ""timeline"": ""4-8 months""}"
STU0168,2553.421424634316,80,190.87591245055333,188,1059,0,Foundational Learning Path,"{""primary_focus"": ""Build strong fundamentals"", ""suggested_courses"": [""Introduction to Core Concepts"", ""Basic Skills Workshop""], ""engagement_strategy"": ""Weekly check-ins and progress tracking"", ""resources"": ""Starter course bundle with mentor support"", ""timeline"": ""3-6 months""}"
STU0169,102.71085689440935,13,449.2242861900444,51,243,0,Foundational Learning Path,"{""primary_focus"": ""Build strong fundamentals"", ""suggested_courses"": [""Introduction to Core Concepts"", ""Basic Skills Workshop""], ""engagement_strategy"": ""Weekly check-ins and progress tracking"", ""resources"": ""Starter course bundle with mentor support"", ""timeline"": ""3-6 months""}"
STU0170,47.91342581054375,32,81.79923118382908,24,551,2,Advanced Mastery Program,"{""primary_focus"": ""Achieve expertise and specialization"", ""suggested_courses"": [""Expert-Level Certification"", ""Specialization Track""], ""engagement_strategy"": ""Monthly mentorship and leadership opportunities"", ""resources"": ""Premium course suite with exclusive content"", ""timeline"": ""6-12 months""}"
STU0171,39.08459327928422,132,178.44776638887458,120,1037,0,Foundational Learning Path,"{""primary_focus"": ""Build strong fundamentals"", ""suggested_courses"": [""Introduction to Core Concepts"", ""Basic Skills Workshop""], ""engagement_strategy"": ""Weekly check-ins and progress tracking"", ""resources"": ""Starter course bundle with mentor support"", ""timeline"": ""3-6 months""}"
STU0172,43.65354846434686,56,174.35972704641392,166,1186,2,Advanced Mastery Program,"{""primary_focus"": ""Achieve expertise and specialization"", ""suggested_courses"": [""Expert-Level Certification"", ""Specialization Track""], ""engagement_strategy"": ""Monthly mentorship and leadership opportunities"", ""resources"": ""Premium course suite with exclusive content"", ""timeline"": ""6-12 months""}"
STU0173,132.20416548420198,87,64.29948138979812,298,163,1,Intermediate Skill Development,"{""primary_focus"": ""Expand knowledge and apply skills"", ""suggested_courses"": [""Advanced Techniques"", ""Project-Based Learning""], ""engagement_strategy"": ""Bi-weekly reviews and peer collaboration"", ""resources"": ""Intermediate course package with community access"", ""timeline"": ""4-8 months""}"
STU0174,247.578564070196,115,250.94978914702074,240,1295,2,Advanced Mastery Program,"{""primary_focus"": ""Achieve expertise and specialization"", ""suggested_courses"": [""Expert-Level Certification"", ""Specialization Track""], ""engagement_strategy"": ""Monthly mentorship and leadership opportunities"", ""resources"": ""Premium course suite with exclusive content"", ""timeline"": ""6-12 months""}"
STU0175,224.7606816421553,148,350.13666420611986,166,1751,1,Intermediate Skill Development,"{""primary_focus"": ""Expand knowledge and apply skills"", ""suggested_courses"": [""Advanced Techniques"", ""Project-Based Learning""], ""engagement_strategy"": ""Bi-weekly reviews and peer collaboration"", ""resources"": ""Intermediate course package with community access"", ""timeline"": ""4-8 months""}"
STU0176,513.256065447265,121,265.59536650268535,47,996,2,Advanced Mastery Program,"{""primary_focus"": ""Achieve expertise and specialization"", ""suggested_courses"": [""Expert-Level Certification"", ""Specialization Track""], ""engagement_strategy"": ""Monthly mentorship and leadership opportunities"", ""resources"": ""Premium course suite with exclusive content"", ""timeline"": ""6-12 months""}"
STU0177,151.33604652878978,73,95.34928770377299,106,880,0,Foundational Learning Path,"{""primary_focus"": ""Build strong fundamentals"", ""suggested_courses"": [""Introduction to Core Concepts"", ""Basic Skills Workshop""], ""engagement_strategy"": ""Weekly check-ins and progress tracking"", ""resources"": ""Starter course bundle with mentor support"", ""timeline"": ""3-6 months""}"
STU0178,1313.3036551092327,103,201.09726331619484,298,1717,1,Intermediate Skill Development,"{""primary_focus"": ""Expand knowledge and apply skills"", ""suggested_courses"": [""Advanced Techniques"", ""Project-Based Learning""], ""engagement_strategy"": ""Bi-weekly reviews and peer collaboration"", ""resources"": ""Intermediate course package with community access"", ""timeline"": ""4-8 months""}"
STU0179,99.78468854387232,144,21.24561170415035,263,1970,1,Intermediate Skill Development,"{""primary_focus"": ""Expand knowledge and apply skills"", ""suggested_courses"": [""Advanced Techniques"", ""Project-Based Learning""], ""engagement_strategy"": ""Bi-weekly reviews and peer collaboration"", ""resources"": ""Intermediate course package with community access"", ""timeline"": ""4-8 months""}"
STU0180,8780.19371751824,29,436.7845313770817,205,1337,1,Intermediate Skill Development,"{""primary_focus"": ""Expand knowledge and apply skills"", ""suggested_courses"": [""Advanced Techniques"", ""Project-Based Learning""], ""engagement_strategy"": ""Bi-weekly reviews and peer collaboration"", ""resources"": ""Intermediate course package with community access"", ""timeline"": ""4-8 months""}"
STU0181,379.3658419349666,127,60.56816368672733,95,974,1,Intermediate Skill Development,"{""primary_focus"": ""Expand knowledge and apply skills"", ""suggested_courses"": [""Advanced Techniques"", ""Project-Based Learning""], ""engagement_strategy"": ""Bi-weekly reviews and peer collaboration"", ""resources"": ""Intermediate course package with community access"", ""timeline"": ""4-8 months""}"
STU0182,41.02836535311165,57,306.6934794826067,331,104,2,Advanced Mastery Program,"{""primary_focus"": ""Achieve expertise and specialization"", ""suggested_courses"": [""Expert-Level Certification"", ""Specialization Track""], ""engagement_strategy"": ""Monthly mentorship and leadership opportunities"", ""resources"": ""Premium course suite with exclusive content"", ""timeline"": ""6-12 months""}"
STU0183,29.77476589995425,148,493.40335801607125,19,1944,2,Advanced Mastery Program,"{""primary_focus"": ""Achieve expertise and specialization"", ""suggested_courses"": [""Expert-Level Certification"", ""Specialization Track""], ""engagement_strategy"": ""Monthly mentorship and leadership opportunities"", ""resources"": ""Premium course suite with exclusive content"", ""timeline"": ""6-12 months""}"
STU0184,306.0377997336742,61,277.5635100739196,14,1716,1,Intermediate Skill Development,"{""primary_focus"": ""Expand knowledge and apply skills"", ""suggested_courses"": [""Advanced Techniques"", ""Project-Based Learning""], ""engagement_strategy"": ""Bi-weekly reviews and peer collaboration"", ""resources"": ""Intermediate course package with community access"", ""timeline"": ""4-8 months""}"
STU0185,106.1449722035215,43,463.5400443715679,132,849,1,Intermediate Skill Development,"{""primary_focus"": ""Expand knowledge and apply skills"", ""suggested_courses"": [""Advanced Techniques"", ""Project-Based Learning""], ""engagement_strategy"": ""Bi-weekly reviews and peer collaboration"", ""resources"": ""Intermediate course package with community access"", ""timeline"": ""4-8 months""}"
STU0186,433.1138996656332,113,133.33593589635407,339,827,1,Intermediate Skill Development,"{""primary_focus"": ""Expand knowledge and apply skills"", ""suggested_courses"": [""Advanced Techniques"", ""Project-Based Learning""], ""engagement_strategy"": ""Bi-weekly reviews and peer collaboration"", ""resources"": ""Intermediate course package with community access"", ""timeline"": ""4-8 months""}"
STU0187,301.8277338351372,46,384.7785962900411,362,1531,1,Intermediate Skill Development,"{""primary_focus"": ""Expand knowledge and apply skills"", ""suggested_courses"": [""Advanced Techniques"", ""Project-Based Learning""], ""engagement_strategy"": ""Bi-weekly reviews and peer collaboration"", ""resources"": ""Intermediate course package with community access"", ""timeline"": ""4-8 months""}"
STU0188,133.05420891585277,146,275.00756190729635,127,1951,0,Foundational Learning Path,"{""primary_focus"": ""Build strong fundamentals"", ""suggested_courses"": [""Introduction to Core Concepts"", ""Basic Skills Workshop""], ""engagement_strategy"": ""Weekly check-ins and progress tracking"", ""resources"": ""Starter course bundle with mentor support"", ""timeline"": ""3-6 months""}"
STU0189,41.67116583719299,126,365.84770946790314,303,211,0,Foundational Learning Path,"{""primary_focus"": ""Build strong fundamentals"", ""suggested_courses"": [""Introduction to Core Concepts"", ""Basic Skills Workshop""], ""engagement_strategy"": ""Weekly check-ins and progress tracking"", ""resources"": ""Starter course bundle with mentor support"", ""timeline"": ""3-6 months""}"
STU0190,15.298108035951723,137,49.923854005395896,168,1453,0,Foundational Learning Path,"{""primary_focus"": ""Build strong fundamentals"", ""suggested_courses"": [""Introduction to Core Concepts"", ""Basic Skills Workshop""], ""engagement_strategy"": ""Weekly check-ins and progress tracking"", ""resources"": ""Starter course bundle with mentor support"", ""timeline"": ""3-6 months""}"
STU0191,75.96157132142298,79,90.91476411498881,312,136,0,Foundational Learning Path,"{""primary_focus"": ""Build strong fundamentals"", ""suggested_courses"": [""Introduction to Core Concepts"", ""Basic Skills Workshop""], ""engagement_strategy"": ""Weekly check-ins and progress tracking"", ""resources"": ""Starter course bundle with mentor support"", ""timeline"": ""3-6 months""}"
STU0192,536.2487780179415,80,83.89612572198956,237,104,0,Foundational Learning Path,"{""primary_focus"": ""Build strong fundamentals"", ""suggested_courses"": [""Introduction to Core Concepts"", ""Basic Skills Workshop""], ""engagement_strategy"": ""Weekly check-ins and progress tracking"", ""resources"": ""Starter course bundle with mentor support"", ""timeline"": ""3-6 months""}"
STU0193,204.61713856164968,13,349.8394425935989,225,1549,0,Foundational Learning Path,"{""primary_focus"": ""Build strong fundamentals"", ""suggested_courses"": [""Introduction to Core Concepts"", ""Basic Skills Workshop""], ""engagement_strategy"": ""Weekly check-ins and progress tracking"", ""resources"": ""Starter course bundle with mentor support"", ""timeline"": ""3-6 months""}"
STU0194,22.905838443555176,78,425.3315228641418,193,1873,0,Foundational Learning Path,"{""primary_focus"": ""Build strong fundamentals"", ""suggested_courses"": [""Introduction to Core Concepts"", ""Basic Skills Workshop""], ""engagement_strategy"": ""Weekly check-ins and progress tracking"", ""resources"": ""Starter course bundle with mentor support"", ""timeline"": ""3-6 months""}"
STU0195,192.43749289752728,149,379.81579136412194,24,1251,0,Foundational Learning Path,"{""primary_focus"": ""Build strong fundamentals"", ""suggested_courses"": [""Introduction to Core Concepts"", ""Basic Skills Workshop""], ""engagement_strategy"": ""Weekly check-ins and progress tracking"", ""resources"": ""Starter course bundle with mentor support"", ""timeline"": ""3-6 months""}"
STU0196,264.5356618428818,11,34.62663331212519,166,1464,2,Advanced Mastery Program,"{""primary_focus"": ""Achieve expertise and specialization"", ""suggested_courses"": [""Expert-Level Certification"", ""Specialization Track""], ""engagement_strategy"": ""Monthly mentorship and leadership opportunities"", ""resources"": ""Premium course suite with exclusive content"", ""timeline"": ""6-12 months""}"
STU0197,39.417656313118144,145,436.2631909158672,145,1422,1,Intermediate Skill Development,"{""primary_focus"": ""Expand knowledge and apply skills"", ""suggested_courses"": [""Advanced Techniques"", ""Project-Based Learning""], ""engagement_strategy"": ""Bi-weekly reviews and peer collaboration"", ""resources"": ""Intermediate course package with community access"", ""timeline"": ""4-8 months""}"
STU0198,186.9026062371425,141,189.99040198070023,270,1081,0,Foundational Learning Path,"{""primary_focus"": ""Build strong fundamentals"", ""suggested_courses"": [""Introduction to Core Concepts"", ""Basic Skills Workshop""], ""engagement_strategy"": ""Weekly check-ins and progress tracking"", ""resources"": ""Starter course bundle with mentor support"", ""timeline"": ""3-6 months""}"
STU0199,161.95411877314083,31,210.6386396019596,166,882,1,Intermediate Skill Development,"{""primary_focus"": ""Expand knowledge and apply skills"", ""suggested_courses"": [""Advanced Techniques"", ""Project-Based Learning""], ""engagement_strategy"": ""Bi-weekly reviews and peer collaboration"", ""resources"": ""Intermediate course package with community access"", ""timeline"": ""4-8 months""}"
STU0200,26.723532740044853,126,70.33719993559083,56,362,0,Foundational Learning Path,"{""primary_focus"": ""Build strong fundamentals"", ""suggested_courses"": [""Introduction to Core Concepts"", ""Basic Skills Workshop""], ""engagement_strategy"": ""Weekly check-ins and progress tracking"", ""resources"": ""Starter course bundle with mentor support"", ""timeline"": ""3-6 months""}"
